"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"822","Love looks good on you. Wear it with pride: https://t.co/LlWSvS4uBE #LoveIsLove https://t.co/g5WjqYQvHq",FALSE,2257,NA,2016-06-07 16:58:40,FALSE,NA,"740226482383917056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",558,FALSE,FALSE,NA,NA
"823","This month and every month. #LoveIsLove https://t.co/L3kRhhRxA4",FALSE,15350,NA,2016-06-07 15:24:30,FALSE,NA,"740202784457252865",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",6704,FALSE,FALSE,NA,NA
"824","Unemployment rate <U+2B07>
Federal deficit <U+2B07>
Uninsured rate <U+2B07> https://t.co/SGZTb0ZBf3",FALSE,7857,NA,2016-06-06 21:46:16,FALSE,NA,"739936468127342594",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2546,FALSE,FALSE,NA,NA
"825","Watch as President Obama tackles four common myths about our economy. https://t.co/9DdBoFj9y2",FALSE,4091,NA,2016-06-06 19:09:53,FALSE,NA,"739897112960323584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1576,FALSE,FALSE,NA,NA
"826","Former Energy Secretary @GovRichardson: Why the #TPP will make a difference in fighting climate change. https://t.co/AuWKEGJIGW",FALSE,1721,NA,2016-06-06 17:00:27,FALSE,NA,"739864542142988288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",379,FALSE,FALSE,NA,NA
"827","RT @FLOTUS: Together, we are stronger. Together we can change tomorrow. Stand with us: https://t.co/kMuWTuXTdb #StateOfWomen
https://t.co/m…",FALSE,0,NA,2016-06-06 15:32:03,FALSE,NA,"739842295973957633",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",14863,TRUE,FALSE,NA,NA
"828","""We pray that the greatest fighter of them all finally rests in peace."" —President Obama #RIPMuhammadAli",FALSE,21981,NA,2016-06-04 15:41:59,FALSE,NA,"739120021297893376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",8287,FALSE,FALSE,NA,NA
"829","The Supreme Court shouldn't be part of partisan political games. Add your name if you agree: https://t.co/j8T9Vqlffe",FALSE,2389,NA,2016-06-03 20:45:16,FALSE,NA,"738833955093286913",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",748,FALSE,FALSE,NA,NA
"830","It's time for Senate leaders to end the obstruction of our Supreme Court. #DoYourJob https://t.co/oKSLU2ADQi",FALSE,5537,NA,2016-06-03 19:38:47,FALSE,NA,"738817224375304192",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1728,FALSE,FALSE,NA,NA
"831","Make sure you have all the facts—sign up to be part of the @OFA Truth Team. https://t.co/WozNFfFzW2 https://t.co/FrHVjmzd62",FALSE,1665,NA,2016-06-03 17:35:34,FALSE,NA,"738786217022488576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",426,FALSE,FALSE,NA,NA
"832","This is the largest annual global increase in renewable power capacity—ever: https://t.co/9Eha0d5gbb #ActOnClimate",FALSE,1807,NA,2016-06-03 15:57:34,FALSE,NA,"738761552820469761",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",506,FALSE,FALSE,NA,NA
"833","Watch: This is why people across the country have decided to #WearOrange today. https://t.co/IUguOJg2Zk",FALSE,3557,NA,2016-06-02 23:30:24,FALSE,NA,"738513124702068736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1556,FALSE,FALSE,NA,NA
"834","Gun violence takes too many lives in our country. Congress must do something about it—add your name if you agree: https://t.co/H8Yh77Somm",FALSE,3586,NA,2016-06-02 22:31:43,FALSE,NA,"738498356352159745",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1410,FALSE,FALSE,NA,NA
"835","This National Gun Violence Awareness Day, keep the pressure on Congress to act. #WearOrange https://t.co/VplJtSGMaU",FALSE,6460,NA,2016-06-02 21:24:29,FALSE,NA,"738481437393854464",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2718,FALSE,FALSE,NA,NA
"836","The noise around gun violence is loud.
But we can be louder.
#WearOrange https://t.co/lYA8JEFhvg",FALSE,4409,NA,2016-06-02 20:09:40,FALSE,NA,"738462607141568514",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2042,FALSE,FALSE,NA,NA
"837","Join the thousands of people calling on Congress to do something about gun violence—add your name: https://t.co/M0QQvNiYdj #WearOrange",FALSE,3697,NA,2016-06-02 18:08:12,FALSE,NA,"738432041486667776",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1473,FALSE,FALSE,NA,NA
"838","Gun violence takes far too many lives in America. Congress needs to act. #WearOrange https://t.co/TYqb1fklcu",FALSE,7870,NA,2016-06-02 16:53:25,FALSE,NA,"738413221179072512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",3215,FALSE,FALSE,NA,NA
"839","RT @POTUS: We cannot accept our level of gun violence as the new normal. We must take action to prevent this from happening again &amp; again.…",FALSE,0,NA,2016-06-02 15:34:25,FALSE,NA,"738393341243445248",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",16554,TRUE,FALSE,NA,NA
"840","LAST CHANCE: Keep calm and enter before the midnight deadline. https://t.co/GRHmsl26Hd https://t.co/RJxiN938k8",FALSE,1341,NA,2016-06-01 23:47:34,FALSE,NA,"738155058177576960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",367,FALSE,FALSE,NA,NA
"841","RT @Everytown: June 2 is almost here!

How are you going to #WearOrange tomorrow? https://t.co/1y3ILsqdcu",FALSE,0,NA,2016-06-01 23:05:58,FALSE,NA,"738144587122802690",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",250,TRUE,FALSE,NA,NA
"842","Speak out against gun violence—#WearOrange tomorrow. https://t.co/IUguOJg2Zk",FALSE,4741,NA,2016-06-01 22:04:31,FALSE,NA,"738129124410032128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",3246,FALSE,FALSE,NA,NA
"843","Don't miss your chance to meet President Obama this summer. Enter before tonight's deadline: https://t.co/GLFCABWEuq",FALSE,1232,NA,2016-06-01 21:08:12,FALSE,NA,"738114951139581952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",384,FALSE,FALSE,NA,NA
"844","RT @WhiteHouse: “Our deficits haven’t grown these past seven and a half years; we’ve cut them by almost 75%.” —@POTUS https://t.co/k24EI0FG…",FALSE,0,NA,2016-06-01 20:20:36,FALSE,NA,"738102973201448961",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1086,TRUE,FALSE,NA,NA
"845","This is progress—but there's still more work to do to make sure our economy works for everybody. https://t.co/Gm8wvx0Gan",FALSE,7405,NA,2016-06-01 19:53:06,FALSE,NA,"738096049798021120",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2643,FALSE,FALSE,NA,NA
"846","LIVE: President Obama is speaking in Elkhart, Indiana, highlighting America's economic progress. https://t.co/x8XPvevF8e",FALSE,1147,NA,2016-06-01 19:31:15,FALSE,NA,"738090552244109312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",369,FALSE,FALSE,NA,NA
"847","Tune in at 3:25 p.m. ET to watch President Obama speak in Elkhart, Indiana—seven years after his first visit. https://t.co/ams2ipvolb",FALSE,1019,NA,2016-06-01 18:33:43,FALSE,NA,"738076075037741057",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",339,FALSE,FALSE,NA,NA
"848","""Make the choice to do some good in the world."" Watch Judge Garland speak to high school seniors at his alma mater: https://t.co/lkiWqSFra7",FALSE,1972,NA,2016-06-01 16:37:00,FALSE,NA,"738046701609488386",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",661,FALSE,FALSE,NA,NA
"849","You don't want to miss out on this opportunity—enter now before tonight's deadline. https://t.co/ZgquwBCiow https://t.co/VpuEcqR86Z",FALSE,2441,NA,2016-06-01 15:19:16,FALSE,NA,"738027139178455040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",568,FALSE,FALSE,NA,NA
"850","Suit up—enter for a chance to meet President Obama before the deadline. https://t.co/5WQWYBGrAJ https://t.co/I79QxFVYGF",FALSE,2708,NA,2016-05-31 22:23:52,FALSE,NA,"737771604805963776",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",586,FALSE,FALSE,NA,NA
"851","The Supreme Court shouldn't be part of partisan political games. Add your name if you agree: https://t.co/uqAYi3uxrI",FALSE,1961,NA,2016-05-31 20:12:18,FALSE,NA,"737738496807337984",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",681,FALSE,FALSE,NA,NA
"852","Because some Senate leaders won't do their jobs, the Supreme Court can't fully do its job. #DoYourJob https://t.co/gxXi7wCfg0",FALSE,10484,NA,2016-05-31 16:51:40,FALSE,NA,"737688004509065219",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",3874,FALSE,FALSE,NA,NA
"853","Share a laugh with President Obama—enter now for your chance. https://t.co/pZ4bvOtFVx https://t.co/JkBo1fVrJ0",FALSE,1571,NA,2016-05-31 15:21:39,FALSE,NA,"737665350532136961",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",444,FALSE,FALSE,NA,NA
"854","""Today, and every day, let us remember the servicemen and women we have lost."" —President Obama https://t.co/x1lQbyFr2M",FALSE,19988,NA,2016-05-30 18:21:05,FALSE,NA,"737348118753255424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",5989,FALSE,FALSE,NA,NA
"855","""This Memorial weekend, I hope you’ll join me in acts of remembrance."" —President Obama https://t.co/UxDZMDjMdu",FALSE,4560,NA,2016-05-30 14:36:19,FALSE,NA,"737291556080717824",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1175,FALSE,FALSE,NA,NA
"856","RT @SCOTUSnom: It's graduation day at Niles West High School! Watch Judge Garland speak live at 1pm ET: https://t.co/ta4ag8A0Ci https://t.c…",FALSE,0,NA,2016-05-29 16:47:23,FALSE,NA,"736962149994647552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",309,TRUE,FALSE,NA,NA
"857","A new survey shows that the overwhelming majority of #Obamacare customers are satisfied with their plans: https://t.co/75eFrBUV0e",FALSE,2896,NA,2016-05-27 21:26:49,FALSE,NA,"736307695272103937",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",878,FALSE,FALSE,NA,NA
"858","Join the @OFA Truth Team and help set the record straight on issues you care about: https://t.co/FgwDveu3Ef https://t.co/aCEFVLB0ko",FALSE,1981,NA,2016-05-27 18:28:53,FALSE,NA,"736262918979747840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",554,FALSE,FALSE,NA,NA
"859","Enter now for the chance to get some pointers from the Commander-in-Chief. https://t.co/lGn4BecCBl https://t.co/XODRtQS0UI",FALSE,4742,NA,2016-05-27 15:53:24,FALSE,NA,"736223791156764672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1371,FALSE,FALSE,NA,NA
"860","Stand up for a fair hearing and timely up-or-down vote for Judge Merrick Garland: https://t.co/DpeBdTFt8j",FALSE,2143,NA,2016-05-26 20:14:33,FALSE,NA,"735927121575444480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",702,FALSE,FALSE,NA,NA
"861","Judge Garland:

Independent mind <U+2713>
Highly qualified <U+2713>
Has had bipartisan support <U+2713>

Senate leaders: #DoYourJob https://t.co/r2egTausVA",FALSE,5891,NA,2016-05-26 18:37:37,FALSE,NA,"735902728258342913",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2109,FALSE,FALSE,NA,NA
"862","Tell your friends you fist bumped President Obama—enter now for your chance. https://t.co/s86eJjBJ0U https://t.co/zJEelmeIe6",FALSE,2854,NA,2016-05-26 15:50:52,FALSE,NA,"735860765530329089",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",686,FALSE,FALSE,NA,NA
"863","Senate leaders' obstruction of our Supreme Court is completely unprecedented. #DoYourJob https://t.co/PvubG4dFnd",FALSE,9512,NA,2016-05-25 22:25:29,FALSE,NA,"735597684149489665",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",4897,FALSE,FALSE,NA,NA
"864","Senate leaders need to stop obstructing our Supreme Court—add your name if you agree: https://t.co/sFaoUFD3eP #DoYourJob",FALSE,1594,NA,2016-05-25 19:14:34,FALSE,NA,"735549639714181120",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",536,FALSE,FALSE,NA,NA
"865","Judge Garland was confirmed with bipartisan support in the past. He deserves a fair hearing. #DoYourJob https://t.co/TTcIByTScg",FALSE,7050,NA,2016-05-25 18:07:30,FALSE,NA,"735532761629360128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2745,FALSE,FALSE,NA,NA
"866","Get some face time with President Obama. Enter now for your chance to meet him: https://t.co/rLstH6U5tU https://t.co/wqfAHCk5tN",FALSE,5655,NA,2016-05-25 16:06:55,FALSE,NA,"735502414699102208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1147,FALSE,FALSE,NA,NA
"867","If you think Senate leaders should do their jobs and fill the #SCOTUS vacancy, add your name now: https://t.co/nNHxp6SyII",FALSE,1973,NA,2016-05-24 21:47:38,FALSE,NA,"735225772537872386",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",582,FALSE,FALSE,NA,NA
"868","Don't pass this up—enter now: https://t.co/aIOZd4OfIH https://t.co/OgOyee6i4i",FALSE,1272,NA,2016-05-24 20:20:44,FALSE,NA,"735203904208543744",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",307,FALSE,FALSE,NA,NA
"869","""People want Senate to act on Supreme Court vacancy."" See what editorial boards are saying: https://t.co/qzMRbnjD0N #DoYourJob",FALSE,1510,NA,2016-05-24 18:29:32,FALSE,NA,"735175917052383232",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",475,FALSE,FALSE,NA,NA
"870","Ever wished you could meet President Obama? Here's your chance. https://t.co/XCeXSFtCYg https://t.co/AeFMTtBdf9",FALSE,2835,NA,2016-05-24 17:08:59,FALSE,NA,"735155647021359104",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",641,FALSE,FALSE,NA,NA
"871","Judge Garland has one of the most impressive resumes of any Supreme Court nominee in recent history. https://t.co/r2egTausVA",FALSE,5200,NA,2016-05-24 15:58:14,FALSE,NA,"735137844021190657",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1769,FALSE,FALSE,NA,NA
"872","You don't want to miss out on this chance. Enter today: https://t.co/rED8cKIqv4 https://t.co/PJoHc0lIGF",FALSE,2401,NA,2016-05-23 20:08:18,FALSE,NA,"734838386041593856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",474,FALSE,FALSE,NA,NA
"873","Editorial boards to senators: #DoYourJob and fill the Supreme Court vacancy. https://t.co/rJi8Fy57Ii",FALSE,1642,NA,2016-05-23 17:17:49,FALSE,NA,"734795481675534337",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",505,FALSE,FALSE,NA,NA
"874","President Obama did his job, now it's time for the Senate to fulfill its duties—say you agree: https://t.co/JIdKOhTXci #DoYourJob",FALSE,2501,NA,2016-05-23 15:47:13,FALSE,NA,"734772683880210433",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",791,FALSE,FALSE,NA,NA
"875","On average, it's taken 67 days to confirm Supreme Court nominees since 1975. #DoYourJob https://t.co/ZqE3OngoFy",FALSE,11178,NA,2016-05-22 22:18:37,FALSE,NA,"734508795271905281",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",5129,FALSE,FALSE,NA,NA
"876","""This week my administration took a step to help more workers get the overtime pay they’ve earned."" —President Obama https://t.co/w7ytjIKedL",FALSE,4790,NA,2016-05-21 23:40:38,FALSE,NA,"734167046037082112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1239,FALSE,FALSE,NA,NA
"877","In the weekly address, President Obama discusses expanding #overtime for millions of American workers: https://t.co/w7ytjIKedL",FALSE,2226,NA,2016-05-21 15:08:29,FALSE,NA,"734038160070545408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",510,FALSE,FALSE,NA,NA
"878","This summer, you and a friend could meet President Obama. Here's how: https://t.co/OZslVlHMI1",FALSE,2167,NA,2016-05-20 21:35:45,FALSE,NA,"733773228800270336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",492,FALSE,FALSE,NA,NA
"879","Check out editorials from across the country calling on senators to fill the Supreme Court vacancy: https://t.co/4AGEWeXSIM #DoYourJob",FALSE,2119,NA,2016-05-20 20:51:34,FALSE,NA,"733762109624963073",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",697,FALSE,FALSE,NA,NA
"880","Editorial boards across the country are telling Senate leaders: #DoYourJob. https://t.co/WUkeoDslbp",FALSE,2487,NA,2016-05-20 17:06:58,FALSE,NA,"733705589822509056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",800,FALSE,FALSE,NA,NA
"881","Despite Judge Garland's qualifications, some Senate leaders still refuse to give him a hearing—speak out: https://t.co/gls53URSMx",FALSE,1664,NA,2016-05-20 15:46:02,FALSE,NA,"733685222366007296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",582,FALSE,FALSE,NA,NA
"882","The uninsured rate just hit 9.1 percent—the lowest ever recorded. https://t.co/Ew8ARCuDL2",FALSE,2557,NA,2016-05-19 21:11:05,FALSE,NA,"733404633851297792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",860,FALSE,FALSE,NA,NA
"883","Don't miss this: https://t.co/NqqvCBukwi https://t.co/0Ud7rIqPa0",FALSE,2301,NA,2016-05-19 19:37:34,FALSE,NA,"733381100341473281",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",489,FALSE,FALSE,NA,NA
"884","Thanks to the new #overtime rule, millions of hard-working Americans will have more economic security. https://t.co/JHQRJEcsv9",FALSE,7401,NA,2016-05-19 17:21:02,FALSE,NA,"733346738896023552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2054,FALSE,FALSE,NA,NA
"885","Stand up for middle-class workers—add your name to support the Obama administration's new #overtime rule: https://t.co/SCLjZFP6aX",FALSE,1629,NA,2016-05-19 16:02:46,FALSE,NA,"733327042255560704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",428,FALSE,FALSE,NA,NA
"886","Marriage equality? Affordable health care? Or economic progress? Tell him in person: https://t.co/5SqHi0htRp https://t.co/F83AdfUC8H",FALSE,2455,NA,2016-05-18 22:03:43,FALSE,NA,"733055491664797696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",496,FALSE,FALSE,NA,NA
"887","RT @WhiteHouse: Today we're updating and strengthening #overtime pay rules to make sure millions more Americans are paid fairly. https://t.…",FALSE,0,NA,2016-05-18 21:18:38,FALSE,NA,"733044144902275072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",903,TRUE,FALSE,NA,NA
"888","Add your name if you support the Obama administration's new #overtime rule that expands protections for millions: https://t.co/9I8WHPmHlT",FALSE,1641,NA,2016-05-18 20:22:52,FALSE,NA,"733030113671946240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",457,FALSE,FALSE,NA,NA
"889","LIVE: @VP Biden is speaking about the economy at @jenisicecreams headquarters in Ohio. https://t.co/JwIfgPAXfJ",FALSE,915,NA,2016-05-18 18:53:14,FALSE,NA,"733007556470132738",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",223,FALSE,FALSE,NA,NA
"890","This is a big day for millions of middle-class workers. https://t.co/CCzAOOjxda",FALSE,3870,NA,2016-05-18 18:01:01,FALSE,NA,"732994416235798530",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1104,FALSE,FALSE,NA,NA
"891","LIVE: Senate Judiciary Democrats are holding a forum on Judge Merrick Garland. https://t.co/tT8pTk5Y54",FALSE,1560,NA,2016-05-18 15:35:55,FALSE,NA,"732957898519678976",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",424,FALSE,FALSE,NA,NA
"892","RT @WhiteHouse: BREAKING: @POTUS is taking an important step on #overtime to ensure your work is rewarded <U+2192> https://t.co/R78XeeSNq9 https:/…",FALSE,0,NA,2016-05-18 00:35:21,FALSE,NA,"732731262293684225",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",759,TRUE,FALSE,NA,NA
"893","Here's your chance: Tell President Obama what you're most thankful for—in person. https://t.co/EoeZNhKrdS https://t.co/lxFIDqbclW",FALSE,3158,NA,2016-05-17 21:58:52,FALSE,NA,"732691885139984384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",647,FALSE,FALSE,NA,NA
"894","Judge Garland's former clerks have a lot to say about his record, work-life balance, and more—take a look: https://t.co/eHIgwaid6N",FALSE,2121,NA,2016-05-17 19:04:28,FALSE,NA,"732647995980713984",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",559,FALSE,FALSE,NA,NA
"895","Senate leaders are continuing to obstruct a fair hearing for Judge Garland—help put the pressure on: https://t.co/oCAPRllPZX #DoYourJob",FALSE,1513,NA,2016-05-17 17:15:15,FALSE,NA,"732620510031290368",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",490,FALSE,FALSE,NA,NA
"896","It's time for Senate leaders to put politics aside and fill the Supreme Court vacancy. #DoYourJob https://t.co/UAhLXYqgTN",FALSE,8570,NA,2016-05-17 15:11:18,FALSE,NA,"732589315478290432",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2676,FALSE,FALSE,NA,NA
"897","April was the seventh consecutive month of record-high temperatures. We need to #ActOnClimate. https://t.co/C4ca2VOA0a",FALSE,3515,NA,2016-05-16 21:48:44,FALSE,NA,"732326944922992640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1864,FALSE,FALSE,NA,NA
"898","Think Senate leaders should do their jobs and give Judge Garland a fair hearing? Add your name: https://t.co/lDJoAIBe13 #DoYourJob",FALSE,1578,NA,2016-05-16 20:53:23,FALSE,NA,"732313014720860160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",464,FALSE,FALSE,NA,NA
"899","LIVE: President Obama is speaking with @BuzzFeed about his #SCOTUS nominee, Judge Merrick Garland. https://t.co/suytYAcF63",FALSE,1333,NA,2016-05-16 18:58:11,FALSE,NA,"732284027130941441",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",336,FALSE,FALSE,NA,NA
"900","RT @BuzzFeed: Tune in this afternoon as @chrisgeidner interviews President Obama live from the White House on FB Live and YouTube! https://…",FALSE,0,NA,2016-05-16 17:38:10,FALSE,NA,"732263888050233344",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",355,TRUE,FALSE,NA,NA
"901","We need to lead this fight. #ActOnClimate https://t.co/ArdxyYdCiN",FALSE,2037,NA,2016-05-16 16:06:47,FALSE,NA,"732240891415420930",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",612,FALSE,FALSE,NA,NA
"902","Change happens because people like you fight to make it happen. https://t.co/Y70kJkcrYH",FALSE,7977,NA,2016-05-13 22:01:09,FALSE,NA,"731242908624396288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",3082,FALSE,FALSE,NA,NA
"903","Show your support for continued efforts to tackle climate change: https://t.co/q28Wp3Akb6 #ActOnClimate",FALSE,1407,NA,2016-05-13 21:01:46,FALSE,NA,"731227964239577089",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",413,FALSE,FALSE,NA,NA
"904","Read more about the historic new standards in place to reduce methane pollution: https://t.co/8lq704upzr",FALSE,1415,NA,2016-05-13 19:53:15,FALSE,NA,"731210717915807744",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",422,FALSE,FALSE,NA,NA
"905","Senate leaders should listen to the American people. #DoYourJob https://t.co/vArMxcZh5W",FALSE,5723,NA,2016-05-13 18:33:29,FALSE,NA,"731190647080640512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2176,FALSE,FALSE,NA,NA
"906","Say you support a fair #SCOTUS nomination process—speak up now: https://t.co/L6HonojsCg",FALSE,1472,NA,2016-05-13 17:27:43,FALSE,NA,"731174095958614016",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",401,FALSE,FALSE,NA,NA
"907","Find out what Judge Merrick Garland's former clerks have to say about his record as a public servant: https://t.co/wT6t9YmV0S",FALSE,2173,NA,2016-05-13 15:31:25,FALSE,NA,"731144828881248257",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",538,FALSE,FALSE,NA,NA
"908","Editorial boards are speaking up on the #SCOTUS vacancy. Here's what they're saying: https://t.co/HfS2ldyCCh #DoYourJob",FALSE,1490,NA,2016-05-12 21:28:58,FALSE,NA,"730872419280257024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",440,FALSE,FALSE,NA,NA
"909","Add your name if you support big steps forward in the fight to tackle climate change: https://t.co/pP1RZtBKnT #ActOnClimate",FALSE,1439,NA,2016-05-12 19:16:26,FALSE,NA,"730839067324076032",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",429,FALSE,FALSE,NA,NA
